index,word,sentiment,score
1177,accusing,positive,0
1178,accusing,sadness,0
1179,accusing,surprise,0
1180,accusing,trust,0
1181,accustomed,anger,0
1182,accustomed,anticipation,0
1183,accustomed,disgust,0
1184,accustomed,fear,0
1185,accustomed,joy,0
1186,accustomed,negative,0
1187,accustomed,positive,0
1188,accustomed,sadness,0
1189,accustomed,surprise,0
1190,accustomed,trust,0
1191,ace,anger,0
1192,ace,anticipation,0
1193,ace,disgust,0
1194,ace,fear,0
1195,ace,joy,0
1196,ace,negative,0
1197,ace,positive,1
1198,ace,sadness,0
1199,ace,surprise,0
1200,ace,trust,0
1201,acetic,anger,0
1202,acetic,anticipation,0
1203,acetic,disgust,0
1204,acetic,fear,0
1205,acetic,joy,0
1206,acetic,negative,0
1207,acetic,positive,0
1208,acetic,sadness,0
1209,acetic,surprise,0
1210,acetic,trust,0
1211,ache,anger,0
1212,ache,anticipation,0
1213,ache,disgust,0
1214,ache,fear,0
1215,ache,joy,0
1216,ache,negative,1
1217,ache,positive,0
1218,ache,sadness,1
1219,ache,surprise,0
1220,ache,trust,0
1221,achieve,anger,0
1222,achieve,anticipation,0
1223,achieve,disgust,0
1224,achieve,fear,0
1225,achieve,joy,1
1226,achieve,negative,0
1227,achieve,positive,1
1228,achieve,sadness,0
1229,achieve,surprise,0
1230,achieve,trust,1
1231,achievement,anger,0
1232,achievement,anticipation,1
1233,achievement,disgust,0
1234,achievement,fear,0
1235,achievement,joy,1
1236,achievement,negative,0
1237,achievement,positive,1
1238,achievement,sadness,0
1239,achievement,surprise,0
1240,achievement,trust,1
1241,aching,anger,0
1242,aching,anticipation,0
1243,aching,disgust,0
1244,aching,fear,0
1245,aching,joy,0
1246,aching,negative,1
1247,aching,positive,0
1248,aching,sadness,1
1249,aching,surprise,0
1250,aching,trust,0
1251,acid,anger,0
1252,acid,anticipation,0
1253,acid,disgust,0
1254,acid,fear,0
1255,acid,joy,0
1256,acid,negative,1
1257,acid,positive,0
1258,acid,sadness,0
1259,acid,surprise,0
1260,acid,trust,0
1261,acidity,anger,0
1262,acidity,anticipation,0
1263,acidity,disgust,0
1264,acidity,fear,0
1265,acidity,joy,0
1266,acidity,negative,0
1267,acidity,positive,0
1268,acidity,sadness,0
1269,acidity,surprise,0
1270,acidity,trust,0
1271,acknowledge,anger,0
1272,acknowledge,anticipation,0
1273,acknowledge,disgust,0
1274,acknowledge,fear,0
1275,acknowledge,joy,0
1276,acknowledge,negative,0
1277,acknowledge,positive,0
1278,acknowledge,sadness,0
1279,acknowledge,surprise,0
1280,acknowledge,trust,0
1281,acknowledged,anger,0
1282,acknowledged,anticipation,0
1283,acknowledged,disgust,0
1284,acknowledged,fear,0
1285,acknowledged,joy,0
1286,acknowledged,negative,0
1287,acknowledged,positive,0
1288,acknowledged,sadness,0
1289,acknowledged,surprise,0
1290,acknowledged,trust,0
1291,acknowledgment,anger,0
1292,acknowledgment,anticipation,0
1293,acknowledgment,disgust,0
1294,acknowledgment,fear,0
1295,acknowledgment,joy,0
1296,acknowledgment,negative,0
1297,acknowledgment,positive,1
1298,acknowledgment,sadness,0
1299,acknowledgment,surprise,0
1300,acknowledgment,trust,0
1301,acme,anger,0
1302,acme,anticipation,0
1303,acme,disgust,0
1304,acme,fear,0
1305,acme,joy,0
1306,acme,negative,0
1307,acme,positive,0
1308,acme,sadness,0
1309,acme,surprise,0
1310,acme,trust,0
1311,acoustic,anger,0
1312,acoustic,anticipation,0
1313,acoustic,disgust,0
1314,acoustic,fear,0
1315,acoustic,joy,0
1316,acoustic,negative,0
1317,acoustic,positive,0
1318,acoustic,sadness,0
1319,acoustic,surprise,0
1320,acoustic,trust,0
1321,acoustics,anger,0
1322,acoustics,anticipation,0
1323,acoustics,disgust,0
1324,acoustics,fear,0
1325,acoustics,joy,0
1326,acoustics,negative,0
1327,acoustics,positive,0
1328,acoustics,sadness,0
1329,acoustics,surprise,0
1330,acoustics,trust,0
1331,acquaint,anger,0
1332,acquaint,anticipation,0
1333,acquaint,disgust,0
1334,acquaint,fear,0
1335,acquaint,joy,0
1336,acquaint,negative,0
1337,acquaint,positive,0
1338,acquaint,sadness,0
1339,acquaint,surprise,0
1340,acquaint,trust,0
1341,acquaintance,anger,0
1342,acquaintance,anticipation,0
1343,acquaintance,disgust,0
1344,acquaintance,fear,0
1345,acquaintance,joy,0
1346,acquaintance,negative,0
1347,acquaintance,positive,0
1348,acquaintance,sadness,0
1349,acquaintance,surprise,0
1350,acquaintance,trust,0
1351,acquainted,anger,0
1352,acquainted,anticipation,0
1353,acquainted,disgust,0
1354,acquainted,fear,0
1355,acquainted,joy,0
1356,acquainted,negative,0
1357,acquainted,positive,0
1358,acquainted,sadness,0
1359,acquainted,surprise,0
1360,acquainted,trust,0
1361,acquiescence,anger,0
1362,acquiescence,anticipation,0
1363,acquiescence,disgust,0
1364,acquiescence,fear,0
1365,acquiescence,joy,0
1366,acquiescence,negative,0
1367,acquiescence,positive,0
1368,acquiescence,sadness,0
1369,acquiescence,surprise,0
1370,acquiescence,trust,0
1371,acquire,anger,0
1372,acquire,anticipation,0
1373,acquire,disgust,0
1374,acquire,fear,0
1375,acquire,joy,0
1376,acquire,negative,0
1377,acquire,positive,1
1378,acquire,sadness,0
1379,acquire,surprise,0
1380,acquire,trust,0
1381,acquiring,anger,0
1382,acquiring,anticipation,1
1383,acquiring,disgust,0
1384,acquiring,fear,0
1385,acquiring,joy,0
1386,acquiring,negative,0
1387,acquiring,positive,1
1388,acquiring,sadness,0
1389,acquiring,surprise,0
1390,acquiring,trust,0
1391,acquisition,anger,0
1392,acquisition,anticipation,0
1393,acquisition,disgust,0
1394,acquisition,fear,0
1395,acquisition,joy,0
1396,acquisition,negative,0
1397,acquisition,positive,0
1398,acquisition,sadness,0
1399,acquisition,surprise,0
1400,acquisition,trust,0
1401,acquisitions,anger,0
1402,acquisitions,anticipation,0
1403,acquisitions,disgust,0
1404,acquisitions,fear,0
1405,acquisitions,joy,0
1406,acquisitions,negative,0
1407,acquisitions,positive,0
1408,acquisitions,sadness,0
1409,acquisitions,surprise,0
1410,acquisitions,trust,0
1411,acreage,anger,0
1412,acreage,anticipation,0
1413,acreage,disgust,0
1414,acreage,fear,0
1415,acreage,joy,0
1416,acreage,negative,0
1417,acreage,positive,0
1418,acreage,sadness,0
1419,acreage,surprise,0
1420,acreage,trust,0
1421,acres,anger,0
1422,acres,anticipation,0
1423,acres,disgust,0
1424,acres,fear,0
1425,acres,joy,0
1426,acres,negative,0
1427,acres,positive,0
1428,acres,sadness,0
1429,acres,surprise,0
1430,acres,trust,0
1431,acrobat,anger,0
1432,acrobat,anticipation,0
1433,acrobat,disgust,0
1434,acrobat,fear,1
1435,acrobat,joy,1
1436,acrobat,negative,0
1437,acrobat,positive,1
1438,acrobat,sadness,0
1439,acrobat,surprise,0
1440,acrobat,trust,1
1441,act,anger,0
1442,act,anticipation,0
1443,act,disgust,0
1444,act,fear,0
1445,act,joy,0
1446,act,negative,0
1447,act,positive,0
1448,act,sadness,0
1449,act,surprise,0
1450,act,trust,0
1451,acting,anger,0
1452,acting,anticipation,0
1453,acting,disgust,0
1454,acting,fear,0
1455,acting,joy,0
1456,acting,negative,0
1457,acting,positive,0
1458,acting,sadness,0
1459,acting,surprise,0
1460,acting,trust,0
1461,action,anger,0
1462,action,anticipation,0
1463,action,disgust,0
1464,action,fear,0
1465,action,joy,0
1466,action,negative,0
1467,action,positive,1
1468,action,sadness,0
1469,action,surprise,0
1470,action,trust,0
1471,actionable,anger,1
1472,actionable,anticipation,0
1473,actionable,disgust,1
1474,actionable,fear,0
1475,actionable,joy,0
1476,actionable,negative,1
1477,actionable,positive,0
1478,actionable,sadness,0
1479,actionable,surprise,0
1480,actionable,trust,0
1481,active,anger,0
1482,active,anticipation,0
1483,active,disgust,0
1484,active,fear,0
1485,active,joy,0
1486,active,negative,0
1487,active,positive,0
1488,active,sadness,0
1489,active,surprise,0
1490,active,trust,0
1491,activity,anger,0
1492,activity,anticipation,0
1493,activity,disgust,0
1494,activity,fear,0
1495,activity,joy,0
1496,activity,negative,0
1497,activity,positive,0
1498,activity,sadness,0
1499,activity,surprise,0
1500,activity,trust,0
1501,actor,anger,0
1502,actor,anticipation,0
1503,actor,disgust,0
1504,actor,fear,0
1505,actor,joy,0
1506,actor,negative,0
1507,actor,positive,0
1508,actor,sadness,0
1509,actor,surprise,0
1510,actor,trust,0
1511,actual,anger,0
1512,actual,anticipation,0
1513,actual,disgust,0
1514,actual,fear,0
1515,actual,joy,0
1516,actual,negative,0
1517,actual,positive,1
1518,actual,sadness,0
1519,actual,surprise,0
1520,actual,trust,0
1521,actuality,anger,0
1522,actuality,anticipation,0
1523,actuality,disgust,0
1524,actuality,fear,0
1525,actuality,joy,0
1526,actuality,negative,0
1527,actuality,positive,0
1528,actuality,sadness,0
1529,actuality,surprise,0
1530,actuality,trust,0
1531,actuary,anger,0
1532,actuary,anticipation,0
1533,actuary,disgust,0
1534,actuary,fear,0
1535,actuary,joy,0
1536,actuary,negative,0
1537,actuary,positive,0
1538,actuary,sadness,0
1539,actuary,surprise,0
1540,actuary,trust,0
1541,acuity,anger,0
1542,acuity,anticipation,0
1543,acuity,disgust,0
1544,acuity,fear,0
1545,acuity,joy,0
1546,acuity,negative,0
1547,acuity,positive,1
1548,acuity,sadness,0
1549,acuity,surprise,0
1550,acuity,trust,0
1551,acumen,anger,0
1552,acumen,anticipation,0
1553,acumen,disgust,0
1554,acumen,fear,0
1555,acumen,joy,0
1556,acumen,negative,0
1557,acumen,positive,1
1558,acumen,sadness,0
1559,acumen,surprise,0
1560,acumen,trust,0
1561,acupuncture,anger,0
1562,acupuncture,anticipation,0
1563,acupuncture,disgust,0
1564,acupuncture,fear,0
1565,acupuncture,joy,0
1566,acupuncture,negative,0
1567,acupuncture,positive,0
1568,acupuncture,sadness,0
1569,acupuncture,surprise,0
1570,acupuncture,trust,0
1571,acutely,anger,0
1572,acutely,anticipation,0
1573,acutely,disgust,0
1574,acutely,fear,0
1575,acutely,joy,0
1576,acutely,negative,0
1577,acutely,positive,0
1578,acutely,sadness,0
1579,acutely,surprise,0
1580,acutely,trust,0
1581,adage,anger,0
1582,adage,anticipation,0
1583,adage,disgust,0
1584,adage,fear,0
1585,adage,joy,0
1586,adage,negative,0
1587,adage,positive,0
1588,adage,sadness,0
1589,adage,surprise,0
1590,adage,trust,0
1591,adamant,anger,0
1592,adamant,anticipation,0
1593,adamant,disgust,0
1594,adamant,fear,0
1595,adamant,joy,0
1596,adamant,negative,0
1597,adamant,positive,0
1598,adamant,sadness,0
1599,adamant,surprise,0
1600,adamant,trust,0
1601,adapt,anger,0
1602,adapt,anticipation,0
1603,adapt,disgust,0
1604,adapt,fear,0
1605,adapt,joy,0
1606,adapt,negative,0
1607,adapt,positive,1
1608,adapt,sadness,0
1609,adapt,surprise,0
1610,adapt,trust,0
1611,adaptable,anger,0
1612,adaptable,anticipation,0
1613,adaptable,disgust,0
1614,adaptable,fear,0
1615,adaptable,joy,0
1616,adaptable,negative,0
1617,adaptable,positive,1
1618,adaptable,sadness,0
1619,adaptable,surprise,0
1620,adaptable,trust,0
1621,add,anger,0
1622,add,anticipation,0
1623,add,disgust,0
1624,add,fear,0
1625,add,joy,0
1626,add,negative,0
1627,add,positive,0
1628,add,sadness,0
1629,add,surprise,0
1630,add,trust,0
1631,added,anger,0
1632,added,anticipation,0
1633,added,disgust,0
1634,added,fear,0
1635,added,joy,0
1636,added,negative,0
1637,added,positive,0
1638,added,sadness,0
1639,added,surprise,0
1640,added,trust,0
1641,addendum,anger,0
1642,addendum,anticipation,0
1643,addendum,disgust,0
1644,addendum,fear,0
1645,addendum,joy,0
1646,addendum,negative,0
1647,addendum,positive,0
1648,addendum,sadness,0
1649,addendum,surprise,0
1650,addendum,trust,0
1651,adder,anger,1
1652,adder,anticipation,0
1653,adder,disgust,1
1654,adder,fear,1
1655,adder,joy,0
1656,adder,negative,1
1657,adder,positive,0
1658,adder,sadness,1
1659,adder,surprise,0
1660,adder,trust,0
1661,addiction,anger,0
1662,addiction,anticipation,0
1663,addiction,disgust,0
1664,addiction,fear,0
1665,addiction,joy,0
1666,addiction,negative,1
1667,addiction,positive,0
1668,addiction,sadness,0
1669,addiction,surprise,0
1670,addiction,trust,0
1671,addition,anger,0
1672,addition,anticipation,0
1673,addition,disgust,0
1674,addition,fear,0
1675,addition,joy,0
1676,addition,negative,0
1677,addition,positive,0
1678,addition,sadness,0
1679,addition,surprise,0
1680,addition,trust,0
1681,additional,anger,0
1682,additional,anticipation,0
1683,additional,disgust,0
1684,additional,fear,0
1685,additional,joy,0
1686,additional,negative,0
1687,additional,positive,0
1688,additional,sadness,0
1689,additional,surprise,0
1690,additional,trust,0
1691,additive,anger,0
1692,additive,anticipation,0
1693,additive,disgust,0
1694,additive,fear,0
1695,additive,joy,0
1696,additive,negative,0
1697,additive,positive,0
1698,additive,sadness,0
1699,additive,surprise,0
1700,additive,trust,0
1701,address,anger,0
1702,address,anticipation,0
1703,address,disgust,0
1704,address,fear,0
1705,address,joy,0
1706,address,negative,0
1707,address,positive,0
1708,address,sadness,0
1709,address,surprise,0
1710,address,trust,0
1711,addressee,anger,0
1712,addressee,anticipation,0
1713,addressee,disgust,0
1714,addressee,fear,0
1715,addressee,joy,0
1716,addressee,negative,0
1717,addressee,positive,0
1718,addressee,sadness,0
1719,addressee,surprise,0
1720,addressee,trust,0
1721,addresses,anger,0
1722,addresses,anticipation,1
1723,addresses,disgust,0
1724,addresses,fear,0
1725,addresses,joy,0
1726,addresses,negative,0
1727,addresses,positive,1
1728,addresses,sadness,0
1729,addresses,surprise,0
1730,addresses,trust,0
1731,adept,anger,0
1732,adept,anticipation,0
1733,adept,disgust,0
1734,adept,fear,0
1735,adept,joy,0
1736,adept,negative,0
1737,adept,positive,1
1738,adept,sadness,0
1739,adept,surprise,0
1740,adept,trust,0
1741,adequacy,anger,0
1742,adequacy,anticipation,0
1743,adequacy,disgust,0
1744,adequacy,fear,0
1745,adequacy,joy,0
1746,adequacy,negative,0
1747,adequacy,positive,1
1748,adequacy,sadness,0
1749,adequacy,surprise,0
1750,adequacy,trust,0
1751,adequate,anger,0
1752,adequate,anticipation,0
1753,adequate,disgust,0
1754,adequate,fear,0
1755,adequate,joy,0
1756,adequate,negative,0
1757,adequate,positive,0
1758,adequate,sadness,0
1759,adequate,surprise,0
1760,adequate,trust,0
1761,adhere,anger,0
1762,adhere,anticipation,0
1763,adhere,disgust,0
1764,adhere,fear,0
1765,adhere,joy,0
1766,adhere,negative,0
1767,adhere,positive,0
1768,adhere,sadness,0
1769,adhere,surprise,0
1770,adhere,trust,0
1771,adherence,anger,0
1772,adherence,anticipation,0
1773,adherence,disgust,0
1774,adherence,fear,0
1775,adherence,joy,0
1776,adherence,negative,0
1777,adherence,positive,0
1778,adherence,sadness,0
1779,adherence,surprise,0
1780,adherence,trust,0
1781,adherent,anger,0
1782,adherent,anticipation,0
1783,adherent,disgust,0
1784,adherent,fear,0
1785,adherent,joy,0
1786,adherent,negative,0
1787,adherent,positive,0
1788,adherent,sadness,0
1789,adherent,surprise,0
1790,adherent,trust,0
1791,adhering,anger,0
1792,adhering,anticipation,0
1793,adhering,disgust,0
1794,adhering,fear,0
1795,adhering,joy,0
1796,adhering,negative,0
1797,adhering,positive,0
1798,adhering,sadness,0
1799,adhering,surprise,0
1800,adhering,trust,1
1801,adhesion,anger,0
1802,adhesion,anticipation,0
1803,adhesion,disgust,0
1804,adhesion,fear,0
1805,adhesion,joy,0
1806,adhesion,negative,0
1807,adhesion,positive,0
1808,adhesion,sadness,0
1809,adhesion,surprise,0
1810,adhesion,trust,0
1811,adhesive,anger,0
1812,adhesive,anticipation,0
1813,adhesive,disgust,0
1814,adhesive,fear,0
1815,adhesive,joy,0
1816,adhesive,negative,0
1817,adhesive,positive,0
1818,adhesive,sadness,0
1819,adhesive,surprise,0
1820,adhesive,trust,0
1821,adieu,anger,0
1822,adieu,anticipation,0
1823,adieu,disgust,0
1824,adieu,fear,0
1825,adieu,joy,0
1826,adieu,negative,0
1827,adieu,positive,0
1828,adieu,sadness,0
1829,adieu,surprise,0
1830,adieu,trust,0
1831,adipose,anger,0
1832,adipose,anticipation,0
1833,adipose,disgust,0
1834,adipose,fear,0
1835,adipose,joy,0
1836,adipose,negative,1
1837,adipose,positive,0
1838,adipose,sadness,0
1839,adipose,surprise,0
1840,adipose,trust,0
1841,adjacency,anger,0
1842,adjacency,anticipation,0
1843,adjacency,disgust,0
1844,adjacency,fear,0
1845,adjacency,joy,0
1846,adjacency,negative,0
1847,adjacency,positive,0
1848,adjacency,sadness,0
1849,adjacency,surprise,0
1850,adjacency,trust,0
1851,adjacent,anger,0
1852,adjacent,anticipation,0
1853,adjacent,disgust,0
1854,adjacent,fear,0
1855,adjacent,joy,0
1856,adjacent,negative,0
